this_publ,title
https://dblp.org/rec/journals/pacmpl/ChiangYWX24,Staged Compilation with Module Functors.
https://dblp.org/rec/journals/pacmpl/ChidaT23,Repairing Regular Expressions for Extraction.
https://dblp.org/rec/journals/pacmpl/ChistikovMS22,Subcubic certificates for CFL reachability.
https://dblp.org/rec/journals/pacmpl/ChitreKP22,The road not taken: exploring alias analysis based optimizations missed by the compiler.
https://dblp.org/rec/journals/pacmpl/ChitreKP23,Rapid: Region-Based Pointer Disambiguation.
https://dblp.org/rec/journals/pacmpl/Chlipala21,Skipping the binder bureaucracy with mixed embeddings in a semantics course (functional pearl).
https://dblp.org/rec/journals/pacmpl/ChoiVSCA17,Kami: a platform for high-level parametric hardware specification and its modular verification.
https://dblp.org/rec/journals/pacmpl/ChoJRK23,Memento: A Framework for Detectable Recoverability in Persistent Memory.
https://dblp.org/rec/journals/pacmpl/ChoSLGD23,Stuttering for Free.
https://dblp.org/rec/journals/pacmpl/ChouA22,Compilation of dynamic sparse tensor algebra.
https://dblp.org/rec/journals/pacmpl/Choudhury22,Monadic and comonadic aspects of dependency analysis.
https://dblp.org/rec/journals/pacmpl/ChoudhuryEEW21,A graded dependent type system with a usage-aware semantics.
https://dblp.org/rec/journals/pacmpl/ChoudhuryK20,Recovering purity with comonads and capabilities.
https://dblp.org/rec/journals/pacmpl/ChoudhuryKS22,Symmetries in reversible programming: from symmetric rig groupoids to reversible programming languages.
https://dblp.org/rec/journals/pacmpl/ChouKA18,Format abstraction for sparse tensor algebra compilers.
https://dblp.org/rec/journals/pacmpl/ChowdharyN22,Fast shadow execution for debugging numerical errors using error free transformations.
https://dblp.org/rec/journals/pacmpl/ChristiansenDDH19,Dependently typed Haskell in industry (experience report).
https://dblp.org/rec/journals/pacmpl/CicconeP22,Fair termination of binary sessions.
https://dblp.org/rec/journals/pacmpl/ClairambaultGM18,Linearity in higher-order recursion schemes.
https://dblp.org/rec/journals/pacmpl/ClairambaultV20,Full abstraction for the quantum lambda-calculus.
https://dblp.org/rec/journals/pacmpl/ClairambaultVW19,Game semantics for quantum programming.
https://dblp.org/rec/journals/pacmpl/ClebschFDYWV17,Orca: GC and type system co-design for actor languages.
https://dblp.org/rec/journals/pacmpl/ClementC22,End-to-end translation validation for the halide language.
https://dblp.org/rec/journals/pacmpl/ClingerW20,Hygienic macro technology.
https://dblp.org/rec/journals/pacmpl/ClochardMP20,Deductive verification with ghost monitors.
https://dblp.org/rec/journals/pacmpl/CluneRMA20,Program equivalence for assisted grading of functional programs.
https://dblp.org/rec/journals/pacmpl/CoblenzAMS20,"Can advanced type systems be usable? An empirical study of ownership, assets, and typestate in Obsidian."
https://dblp.org/rec/journals/pacmpl/CockxA18,Elaborating dependent (co)pattern matching.
https://dblp.org/rec/journals/pacmpl/CockxTW21,The taming of the rew: a type theory with computational assumptions.
https://dblp.org/rec/journals/pacmpl/CogumbreiroSMSV17,Deadlock avoidance in parallel programs with futures: why parallel tasks should not wait for strangers.
https://dblp.org/rec/journals/pacmpl/Cohen18,Every data structure deserves lock-free memory reclamation.
https://dblp.org/rec/journals/pacmpl/CohenAL18,Object-oriented recovery for non-volatile memory.
https://dblp.org/rec/journals/pacmpl/CohenFL17,Efficient logging in non-volatile memory by exploiting coherency protocols.
https://dblp.org/rec/journals/pacmpl/CohenJ24,A Formalization of Core Why3 in Coq.
https://dblp.org/rec/journals/pacmpl/CohenJPR24,The Complex(ity) Landscape of Checking Infinite Descent.
https://dblp.org/rec/journals/pacmpl/CongA18,Handling delimited continuations with dependent types.
https://dblp.org/rec/journals/pacmpl/CongOER19,"Compiling with continuations, or without? whatever."
https://dblp.org/rec/journals/pacmpl/ConradoGKTZ23,Exploiting the Sparseness of Control-Flow and Call Graphs for Efficient and On-Demand Algebraic Program Analysis.
https://dblp.org/rec/journals/pacmpl/ConradoGL23,The Bounded Pathwidth of Control-Flow Graphs.
https://dblp.org/rec/journals/pacmpl/CorrensonNFW24,Finding ∀∃ Hyperbugs using Symbolic Execution.
https://dblp.org/rec/journals/pacmpl/CosmanJ17,Local refinement typing.
https://dblp.org/rec/journals/pacmpl/CourantL21,Verified code generation for the polyhedral model.
https://dblp.org/rec/journals/pacmpl/Cousot24,Calculational Design of [In]Correctness Transformational Program Logics by Abstract Interpretation.
https://dblp.org/rec/journals/pacmpl/CousotGR19,A²I: abstract² interpretation.
https://dblp.org/rec/journals/pacmpl/CoxNH20,The origins of Objective-C at PPI/Stepstone and its evolution at NeXT.
https://dblp.org/rec/journals/pacmpl/CraaijoVR24,libLISA: Instruction Discovery and Analysis on x86-64.
https://dblp.org/rec/journals/pacmpl/Crary19,Fully abstract module compilation.
https://dblp.org/rec/journals/pacmpl/CrichtonGK23,A Grounded Conceptual Model for Ownership Types in Rust.
https://dblp.org/rec/journals/pacmpl/CrichtonK24,"A Core Calculus for Documents: Or, Lambda: The Ultimate Document."
https://dblp.org/rec/journals/pacmpl/CrichtonK24a,Profiling Programming Language Learning.
https://dblp.org/rec/journals/pacmpl/CronburgG21,Permchecker: a toolchain for debugging memory managers with typestate.
https://dblp.org/rec/journals/pacmpl/CuiJO23,Greedy Implicit Bounded Quantification.
https://dblp.org/rec/journals/pacmpl/CuiWQZ24,Reward-Guided Synthesis of Intelligent Agents with Control Structures.
https://dblp.org/rec/journals/pacmpl/CutlerDEHHHHIKMMMRTW24,"Cedar: A New Language for Expressive, Fast, Safe, and Analyzable Authorization."
https://dblp.org/rec/journals/pacmpl/CutlerLD20,Denotational recurrence extraction for amortized analysis.
https://dblp.org/rec/journals/pacmpl/CutlerWNHGSP24,Stream Types.
https://dblp.org/rec/journals/pacmpl/CyphertBKR19,Refinement of path expressions for static analysis.
https://dblp.org/rec/journals/pacmpl/CyphertK24,Solvable Polynomial Ideals: The Ideal Reflection for Program Analysis.
https://dblp.org/rec/journals/pacmpl/DahlqvistK20,Semantics of higher-order probabilistic programs with conditioning.
https://dblp.org/rec/journals/pacmpl/DalozeTMMP18,Parallelization of dynamic languages: synchronizing built-in collections.
https://dblp.org/rec/journals/pacmpl/DalvandiD22,Implementing and verifying release-acquire transactional memory in C11.
https://dblp.org/rec/journals/pacmpl/DangJKD20,RustBelt meets relaxed memory.
https://dblp.org/rec/journals/pacmpl/Danielsson18,Up-to techniques using sized types.
https://dblp.org/rec/journals/pacmpl/DAntoniDGRRS24,Automatically Reducing Privilege for Access Control Policies.
https://dblp.org/rec/journals/pacmpl/DaraisLNH17,Abstracting definitional interpreters (functional pearl).
https://dblp.org/rec/journals/pacmpl/DaraisSLH20,A language for probabilistically oblivious computation.
https://dblp.org/rec/journals/pacmpl/DardinierL024,Hypra: A Deductive Program Verifier for Hyper Hoare Logic.
https://dblp.org/rec/journals/pacmpl/DardinierM24,Hyper Hoare Logic: (Dis-)Proving Program Hyperproperties.
https://dblp.org/rec/journals/pacmpl/DardinierMS22,Fractional resources in unbounded separation logic.
https://dblp.org/rec/journals/pacmpl/DardinierPM23,Verification-Preserving Inlining in Automatic Separation Logic Verifiers.
https://dblp.org/rec/journals/pacmpl/DarraghA20,Parsing with zippers (functional pearl).
https://dblp.org/rec/journals/pacmpl/Das0P18,Parallel complexity analysis with temporal session types.
https://dblp.org/rec/journals/pacmpl/DashKPS23,Affine Monads and Lazy Structures for Bayesian Programming.
https://dblp.org/rec/journals/pacmpl/DasTST23,Combining Functional and Automata Synthesis to Discover Causal Reactive Programs.
https://dblp.org/rec/journals/pacmpl/DasWH23,Probabilistic Resource-Aware Session Types.
https://dblp.org/rec/journals/pacmpl/David0Y20,Neural reverse engineering of stripped binaries using augmented control flow graphs.
https://dblp.org/rec/journals/pacmpl/DavisMS17,No-brainer CPS conversion (functional pearl).
https://dblp.org/rec/journals/pacmpl/DayGGM23,On the Expressive Power of String Constraints.
https://dblp.org/rec/journals/pacmpl/DegenbaevEHHLP18,Cross-component garbage collection.
https://dblp.org/rec/journals/pacmpl/DelawareSPYC19,Narcissus: correct-by-construction derivation of decoders and encoders from binary formats.
https://dblp.org/rec/journals/pacmpl/DengTPW24,A Case for Synthesis of Recursive Quantum Unitary Programs.
https://dblp.org/rec/journals/pacmpl/DesaiPQS18,Compositional programming and testing of dynamic distributed systems.
https://dblp.org/rec/journals/pacmpl/Devore-McDonald20,Mossad: defeating software plagiarism detection.
https://dblp.org/rec/journals/pacmpl/DevriesePP18,Parametricity versus the universal type.
https://dblp.org/rec/journals/pacmpl/DexterLC22,The essence of online data processing.
https://dblp.org/rec/journals/pacmpl/DeYoungMPD24,Parametric Subtyping for Structural Parametric Polymorphism.
https://dblp.org/rec/journals/pacmpl/DiasASP024,SparseAuto: An Auto-scheduler for Sparse Tensor Computations using Recursive Loop Nest Restructuring.
https://dblp.org/rec/journals/pacmpl/DiatchkiDGHHRSW24,Daedalus: Safer Document Parsing.
https://dblp.org/rec/journals/pacmpl/DiehlFS18,Generic zero-cost reuse for dependent types.
https://dblp.org/rec/journals/pacmpl/DietzA18,Software multiplexing: share your libraries and statically link them too.
https://dblp.org/rec/journals/pacmpl/DijkstraMN24,Functional Programming in Financial Markets (Experience Report).
https://dblp.org/rec/journals/pacmpl/DingL0TC24,MEA2: A Lightweight Field-Sensitive Escape Analysis with Points-to Calculation for Golang.
https://dblp.org/rec/journals/pacmpl/DingMKR24,CYCLE: Learning to Self-Refine the Code Generation.
https://dblp.org/rec/journals/pacmpl/DingQ24,Enhanced Enumeration Techniques for Syntax-Guided Synthesis of Bit-Vector Manipulations.
https://dblp.org/rec/journals/pacmpl/DingS17,GLORE: generalized loop redundancy elimination upon LER-notation.
https://dblp.org/rec/journals/pacmpl/DingZ23,Witnessability of Undecidable Problems.
https://dblp.org/rec/journals/pacmpl/DoengesABCNPPSX21,Petr4: formal foundations for p4 data planes.
https://dblp.org/rec/journals/pacmpl/DonaldsonELT17,Automated testing of graphics shader compilers.
https://dblp.org/rec/journals/pacmpl/DongolJR18,Transactions in relaxed memory architectures.
https://dblp.org/rec/journals/pacmpl/DOsualdoFD22,Proving hypersafety compositionally.
https://dblp.org/rec/journals/pacmpl/DOsualdoRV23,The Path to Durable Linearizability.
https://dblp.org/rec/journals/pacmpl/Downen24,Call-by-Unboxed-Value.
https://dblp.org/rec/journals/pacmpl/DownenAJE20,Kinds are calling conventions.
https://dblp.org/rec/journals/pacmpl/DragoiEOMN20,Testing consensus implementations using communication closure.
https://dblp.org/rec/journals/pacmpl/DragoiWZ20,Programming at the edge of synchrony.
https://dblp.org/rec/journals/pacmpl/DrechslerMSM18,Thread-safe reactive programming.
https://dblp.org/rec/journals/pacmpl/DrososSAM024,When Your Infrastructure Is a Buggy Program: Understanding Faults in Infrastructure as Code Ecosystems.
https://dblp.org/rec/journals/pacmpl/DSouzaYLP23,TASTyTruffle: Just-in-Time Specialization of Parametric Polymorphism.
https://dblp.org/rec/journals/pacmpl/DudenhefnerR19,Principality and approximation under dimensional bound.
https://dblp.org/rec/journals/pacmpl/DunfieldK19,Sound and complete bidirectional typechecking for higher-rank polymorphism with existentials and indexed types.
https://dblp.org/rec/journals/pacmpl/DuraRS21,JavaDL: automatically incrementalizing Java bug pattern detection.
https://dblp.org/rec/journals/pacmpl/DyerNFK22,Applying cognitive principles to model-finding output: the positive value of negative information.
https://dblp.org/rec/journals/pacmpl/EbnerURAM17,A metaprogramming framework for formal verification.
https://dblp.org/rec/journals/pacmpl/EhrhardPT18,"Measurable cones and stable, measurable functions: a model for probabilistic higher-order programming."
https://dblp.org/rec/journals/pacmpl/EichholzCKFM22,Dependently-typed data plane programming.
https://dblp.org/rec/journals/pacmpl/EilersD023,CommCSL: Proving Information Flow Security for Concurrent Programs using Abstract Commutativity.
https://dblp.org/rec/journals/pacmpl/EisenbergDWL21,An existential crisis resolved: type inference for first-class existential types.
https://dblp.org/rec/journals/pacmpl/EladPS24,An Infinite Needle in a Finite Haystack: Finding Infinite Counter-Models in Deductive Verification.
https://dblp.org/rec/journals/pacmpl/Elliott17,Generic functional parallel algorithms: scan and FFT.
https://dblp.org/rec/journals/pacmpl/Elliott17a,Compiling to categories.
https://dblp.org/rec/journals/pacmpl/Elliott18,The simple essence of automatic differentiation.
https://dblp.org/rec/journals/pacmpl/Elliott21,Symbolic and automatic differentiation of languages.
https://dblp.org/rec/journals/pacmpl/Elliott23,Timely Computation.
https://dblp.org/rec/journals/pacmpl/EllisZYS22,"Generic go to go: dictionary-passing, monomorphisation, and hybrid."
https://dblp.org/rec/journals/pacmpl/Elsman23,Garbage-Collection Safety for Region-Based Type-Polymorphic Programs.
https://dblp.org/rec/journals/pacmpl/Elsman24,Explicit Effects and Effect Constraints in ReML.
https://dblp.org/rec/journals/pacmpl/Elsman24a,Double-Ended Bit-Stealing for Algebraic Data Types.
https://dblp.org/rec/journals/pacmpl/ElsmanH23,Parallelism in a Region Inference Context.
https://dblp.org/rec/journals/pacmpl/ElsmanHAO18,Static interpretation of higher-order modules in Futhark: functional GPU programming in the large.
https://dblp.org/rec/journals/pacmpl/EmmiE18,"Sound, complete, and tractable linearizability monitoring for concurrent collections."
https://dblp.org/rec/journals/pacmpl/EmmiE19,Weak-consistency specification via visibility relaxation.
https://dblp.org/rec/journals/pacmpl/EmreBPSDH23,Aliasing Limits on Translating C to Safe Rust.
https://dblp.org/rec/journals/pacmpl/EmreSDH21,Translating C to safer Rust.
https://dblp.org/rec/journals/pacmpl/EmrichSCL22,Constraint-based type inference for FreezeML.
https://dblp.org/rec/journals/pacmpl/EneaGKM24,Model Checking Distributed Protocols in Must.
https://dblp.org/rec/journals/pacmpl/EneaK24,Scenario-Based Proofs for Concurrent Objects.
https://dblp.org/rec/journals/pacmpl/ErbsenPJLGPC24,Foundational Integration Verification of a Cryptographic Server.
https://dblp.org/rec/journals/pacmpl/EremondiGT22,Propositional equality for gradual dependently typed programming.
https://dblp.org/rec/journals/pacmpl/EremondiTG19,Approximate normalization for gradual dependent types.
https://dblp.org/rec/journals/pacmpl/EscotC22,Practical generic programming over a universe of native datatypes.
https://dblp.org/rec/journals/pacmpl/EssertelWR19,"Precise reasoning with structured time, structured heaps, and collective operations."
https://dblp.org/rec/journals/pacmpl/EymerDRL24,A Runtime System for Interruptible Query Processing: When Incremental Computing Meets Fine-Grained Parallelism.
https://dblp.org/rec/journals/pacmpl/EzudheenND0M18,Horn-ICE learning for synthesizing invariants and contracts.
https://dblp.org/rec/journals/pacmpl/FaesG18,Concurrency-aware object-oriented programming with roles.
https://dblp.org/rec/journals/pacmpl/FaggianPV24,"Higher Order Bayesian Networks, Exactly."
https://dblp.org/rec/journals/pacmpl/FangY24,Symbolic Execution for Quantum Error Correction Programs.
https://dblp.org/rec/journals/pacmpl/FarkaN0DF21,On algebraic abstractions for concurrent separation logics.
https://dblp.org/rec/journals/pacmpl/FarzanK18,Strategy synthesis for linear arithmetic games.
https://dblp.org/rec/journals/pacmpl/FarzanKP23,Stratified Commutativity in Verification Algorithms for Concurrent Programs.
https://dblp.org/rec/journals/pacmpl/FarzanKP24,Commutativity Simplifies Proofs of Parameterized Programs.
https://dblp.org/rec/journals/pacmpl/FarzanM24,Coarser Equivalences for Causal Concurrency.
https://dblp.org/rec/journals/pacmpl/FarzanV20,Reductions for safety proofs.
https://dblp.org/rec/journals/pacmpl/FavoniaAM23,An Order-Theoretic Analysis of Universe Polymorphism.
https://dblp.org/rec/journals/pacmpl/FeldmanISS20,Complexity and information in invariant inference.
https://dblp.org/rec/journals/pacmpl/FeldmanKE0NRS20,Proving highly-concurrent traversals correct.
https://dblp.org/rec/journals/pacmpl/FeldmanSSW21,Learning the boundary of inductive invariants.
https://dblp.org/rec/journals/pacmpl/FeldmanSSW22,Property-directed reachability as abstract interpretation in the monotone theory.
https://dblp.org/rec/journals/pacmpl/FelteyGSFS18,Collapsible contracts: fixing a pathology of gradual typing.
https://dblp.org/rec/journals/pacmpl/FengCSKKZ23,Lower Bounds for Possibly Divergent Probabilistic Programs.
https://dblp.org/rec/journals/pacmpl/FerdowsifardBPL21,LooPy: interactive program synthesis with control structures.
https://dblp.org/rec/journals/pacmpl/FerlesSD21,Verifying correct usage of context-free API protocols.
https://dblp.org/rec/journals/pacmpl/FerlesSKBD22,Synthesizing fine-grained synchronization protocols for implicit monitors.
https://dblp.org/rec/journals/pacmpl/FernandoJM19,Verifying safety and accuracy of approximate parallel programs via canonical sequentialization.
https://dblp.org/rec/journals/pacmpl/FerreiraMBCSJS24,Efficient Static Vulnerability Analysis for JavaScript with Multiversion Dependency Graphs.
https://dblp.org/rec/journals/pacmpl/FeserDS23,Inductive Program Synthesis Guided by Observational Program Similarity.
https://dblp.org/rec/journals/pacmpl/FeserM0S20,Deductive optimization of relational data storage.
https://dblp.org/rec/journals/pacmpl/FialaI0PS23,Leveraging Rust Types for Program Synthesis.
https://dblp.org/rec/journals/pacmpl/FioreS22,Formal metatheory of second-order abstract syntax.
https://dblp.org/rec/journals/pacmpl/FirstBG20,TacTok: semantics-aware proof synthesis.
https://dblp.org/rec/journals/pacmpl/FitzgibbonsPMTMA24,"RichWasm: Bringing Safe, Fine-Grained, Shared-Memory Interoperability Down to WebAssembly."
https://dblp.org/rec/journals/pacmpl/FlakeMGSD20,Verilog HDL and its ancestors and descendants.
https://dblp.org/rec/journals/pacmpl/FlanaganF20,The anchor verifier for blocking and non-blocking concurrent software.
https://dblp.org/rec/journals/pacmpl/FlattAAGFFGGKKMPPST23,Rhombus: A New Spin on Macros without All the Parentheses.
https://dblp.org/rec/journals/pacmpl/FlattDDKMSTZ19,Rebuilding racket on chez scheme (experience report).
https://dblp.org/rec/journals/pacmpl/FlorenceYTF19,"A calculus for Esterel: if can, can. if no can, no can."
https://dblp.org/rec/journals/pacmpl/FluckigerCYJHV20,Contextual dispatch for function specialization.
https://dblp.org/rec/journals/pacmpl/FluckigerSYGAV18,Correctness of speculative optimizations with dynamic deoptimization.
https://dblp.org/rec/journals/pacmpl/FonerZL18,Keep your laziness in check.
https://dblp.org/rec/journals/pacmpl/ForsterKR20,The weak call-by-value λ-calculus is reasonable for both time and space.
https://dblp.org/rec/journals/pacmpl/ForsterST24,Verified Extraction from Coq to OCaml.
https://dblp.org/rec/journals/pacmpl/FowlerASGT23,Special Delivery: Programming with Mailbox Types.
https://dblp.org/rec/journals/pacmpl/FowlerLMD19,Exceptional asynchronous session types: session types without tiers.
https://dblp.org/rec/journals/pacmpl/FoxSXBMPC23,A Verification Methodology for the Arm® Confidential Computing Architecture: From a Secure Specification to Safe Implementations.
https://dblp.org/rec/journals/pacmpl/FrankQL24,"Generating Well-Typed Terms That Are Not ""Useless""."
https://dblp.org/rec/journals/pacmpl/FromherzGHPRS19,"A verified, efficient embedding of a verifiable assembly language."
https://dblp.org/rec/journals/pacmpl/FromherzRSGMMR21,Steel: proof-oriented programming in a dependently typed concurrent separation logic.
https://dblp.org/rec/journals/pacmpl/FruminDHP22,A bunch of sessions: a propositions-as-sessions interpretation of bunched implications in channel-based concurrency.
https://dblp.org/rec/journals/pacmpl/FruminTB24,Modular Denotational Semantics for Effects with Guarded Interaction Trees.
https://dblp.org/rec/journals/pacmpl/FuKRS23,Proto-Quipper with Dynamic Lifting.
https://dblp.org/rec/journals/pacmpl/FuKT21,Label dependent lambda calculus and gradual typing.
https://dblp.org/rec/journals/pacmpl/GaherSJKD24,RefinedRust: A Type System for High-Assurance Verification of Rust Programs.
https://dblp.org/rec/journals/pacmpl/GaherSSJDKKD22,Simuliris: a separation logic framework for verifying concurrent program optimizations.
https://dblp.org/rec/journals/pacmpl/GancherSFSM23,A Core Calculus for Equational Proofs of Cryptographic Protocols.
https://dblp.org/rec/journals/pacmpl/Gao0W23,Discrete Adversarial Attack to Models of Code.
https://dblp.org/rec/journals/pacmpl/GaoBRSGLN020,Feedback-driven semi-supervised synthesis of program transformations.
https://dblp.org/rec/journals/pacmpl/GaoRSSGR21,APIfix: output-oriented program synthesis for combating breaking changes in libraries.
https://dblp.org/rec/journals/pacmpl/GaoZSCS23,Compositional Verification of Efficient Masking Countermeasures against Side-Channel Attacks.
https://dblp.org/rec/journals/pacmpl/GargHBM24,Bit Blasting Probabilistic Programs.
https://dblp.org/rec/journals/pacmpl/GargS22,Synthesizing code quality rules from examples.
https://dblp.org/rec/journals/pacmpl/GavazzoF23,Elements of Quantitative Rewriting.
https://dblp.org/rec/journals/pacmpl/GavranDM20,Interactive synthesis of temporal specifications from examples and natural language.
https://dblp.org/rec/journals/pacmpl/GeesonBDDS0W24,Mix Testing: Specifying and Testing ABI Compatibility of C/C++ Atomics Implementations.
https://dblp.org/rec/journals/pacmpl/GeislerYKHSS20,Geometry types for graphics programming.
https://dblp.org/rec/journals/pacmpl/GellerFB24,Indexed Types for a Statically Safe WebAssembly.
https://dblp.org/rec/journals/pacmpl/GencRXB19,"Dependence-aware, unbounded sound predictive race detection."
https://dblp.org/rec/journals/pacmpl/GengBBW24,IsoPredict: Dynamic Predictive Analysis for Detecting Unserializable Behaviors in Weakly Isolated Data Store Applications.
https://dblp.org/rec/journals/pacmpl/GeorgesGSTTHDB21,Efficient and provable local capability revocation using uninitialized capabilities.
https://dblp.org/rec/journals/pacmpl/GeorgesTB22,Le temps des cerises: efficient temporal stack safety on capability machines using directed capabilities.
https://dblp.org/rec/journals/pacmpl/GermaneM21,Newly-single and loving it: improving higher-order must-alias analysis with heap fragments.
https://dblp.org/rec/journals/pacmpl/GhalayiniK23,Explicit Refinement Types.
https://dblp.org/rec/journals/pacmpl/GheriY23,Hybrid Multiparty Session Types: Compositionality for Protocol Specification through Endpoint Projection.
https://dblp.org/rec/journals/pacmpl/GhicaLBP22,High-level effect handlers in C++.
https://dblp.org/rec/journals/pacmpl/GhilezanPPSY21,Precise subtyping for asynchronous multiparty sessions.
https://dblp.org/rec/journals/pacmpl/GhorbaniHHS23,Compiling Structured Tensor Algebra.
https://dblp.org/rec/journals/pacmpl/GhoshHMM20,Koord: a language for programming and verifying distributed robotics application.
https://dblp.org/rec/journals/pacmpl/GiannarakisSW21,ProbNV: probabilistic verification of network control planes.
https://dblp.org/rec/journals/pacmpl/GiarrussoSTBK20,Scala step-by-step: soundness for DOT with step-indexed logical relations in Iris.
https://dblp.org/rec/journals/pacmpl/GibbonsHHW18,Relational algebra by way of adjunctions.
https://dblp.org/rec/journals/pacmpl/GierczakMDA24,Gradually Typed Languages Should Be Vigilant!
https://dblp.org/rec/journals/pacmpl/GilbertCST19,Definitional proof-irrelevance without K.
https://dblp.org/rec/journals/pacmpl/GirolLB24,Quantitative Robustness for Vulnerability Assessment.
https://dblp.org/rec/journals/pacmpl/GiustoFLL23,A Partial Order View of Message-Passing Communication Models.
https://dblp.org/rec/journals/pacmpl/GladshteinZAAS24,Mechanised Hypersafety Proofs about Structured Data.
https://dblp.org/rec/journals/pacmpl/GlaunecKM23,Regular Expression Matching using Bit Vector Automata.
https://dblp.org/rec/journals/pacmpl/GlaunecKM24,HybridSA: GPU Acceleration of Multi-pattern Regex Matching using Bit Parallelism.
https://dblp.org/rec/journals/pacmpl/GleissenthallKB19,Pretend synchrony: synchronous verification of asynchronous distributed programs.
https://dblp.org/rec/journals/pacmpl/GoelDKKV21,What we eval in the shadows: a large-scale study of eval in R programs.
https://dblp.org/rec/journals/pacmpl/GoelJKFV21,Promises are made to be broken: migrating R to strict semantics.
https://dblp.org/rec/journals/pacmpl/GoelV19,"On the design, implementation, and use of laziness in R."
https://dblp.org/rec/journals/pacmpl/Goens0SAON23,Compound Memory Models.
https://dblp.org/rec/journals/pacmpl/GoharshadyHMM23,Algebro-geometric Algorithms for Template-Based Synthesis of Polynomial Programs.
https://dblp.org/rec/journals/pacmpl/GoharshadyLP24,Fast and Optimal Extraction for Sparse Equality Graphs.
https://dblp.org/rec/journals/pacmpl/GokhaleTT21,Automatic migration from synchronous to asynchronous JavaScript APIs.
https://dblp.org/rec/journals/pacmpl/GoldsteinFWP23,Reflecting on Random Generation.
https://dblp.org/rec/journals/pacmpl/GoldsteinP22,Parsing randomness.
https://dblp.org/rec/journals/pacmpl/GomesKMB17,Verifying strong eventual consistency in distributed systems.
https://dblp.org/rec/journals/pacmpl/Gomez-LondonoPS20,Do you have space for dessert? a verified space cost semantics for CakeML programs.
https://dblp.org/rec/journals/pacmpl/GoncharovMSTU23,Towards a Higher-Order Mathematical Operational Semantics.
https://dblp.org/rec/journals/pacmpl/GondelmanGNTB21,Distributed causal memory: modular specification and verification in higher-order distributed separation logic.
https://dblp.org/rec/journals/pacmpl/GondelmanHPTB23,Verifying Reliable Network Components in a Distributed Separation Logic with Dependent Separation Protocols.
https://dblp.org/rec/journals/pacmpl/GongCS0SWMPVNT18,An empirical study of the effect of source-level loop transformations on compiler stability.
https://dblp.org/rec/journals/pacmpl/GopinathanKS23,Mostly Automated Proof Repair for Verified Libraries.
https://dblp.org/rec/journals/pacmpl/GorinovaGS19,"Probabilistic programming with densities in SlicStan: efficient, flexible, and deterministic."
https://dblp.org/rec/journals/pacmpl/GorjiaraXD20,Satune: synthesizing efficient SAT encoders.
https://dblp.org/rec/journals/pacmpl/GorogiannisOS19,A true positives theorem for a static race detector.
https://dblp.org/rec/journals/pacmpl/GourdinBBMB23,Formally Verifying Optimizations with Block Simulations.
https://dblp.org/rec/journals/pacmpl/GrafJS20,Lower your guards: a compositional pattern-match coverage checker.
https://dblp.org/rec/journals/pacmpl/GratzerSB19,Implementing a modal dependent type theory.
https://dblp.org/rec/journals/pacmpl/GrechFFS17,Heaps don't lie: countering unsoundness with heap snapshots.
https://dblp.org/rec/journals/pacmpl/GrechKJBSS18,MadMax: surviving out-of-gas conditions in Ethereum smart contracts.
https://dblp.org/rec/journals/pacmpl/GrechLTS22,Elipmoc: advanced decompilation of Ethereum smart contracts.
https://dblp.org/rec/journals/pacmpl/GrechS17,P/Taint: unified points-to and taint analysis.
https://dblp.org/rec/journals/pacmpl/GreenbergB20,Executable formal semantics for the POSIX shell.
https://dblp.org/rec/journals/pacmpl/GreenmanF18,A spectrum of type soundness and performance.
https://dblp.org/rec/journals/pacmpl/GreenmanFD19,Complete monitors for gradual types.
https://dblp.org/rec/journals/pacmpl/GreenmanFD23,How Profilers Can Help Navigate Type Migration.
https://dblp.org/rec/journals/pacmpl/Gregersen0HTB24,Almost-Sure Termination by Guarded Refinement.
https://dblp.org/rec/journals/pacmpl/GregersenAHTB24,Asynchronous Probabilistic Couplings in Higher-Order Separation Logic.
https://dblp.org/rec/journals/pacmpl/GregersenBTB21,Mechanized logical relations for termination-insensitive noninterference.
https://dblp.org/rec/journals/pacmpl/GriesemerHKLTTW20,Featherweight go.
https://dblp.org/rec/journals/pacmpl/GriffinLSY20,TLC: temporal logic of distributed components.
https://dblp.org/rec/journals/pacmpl/GrodinNSH24,"Decalf: A Directed, Effectful Cost-Aware Logical Framework."
https://dblp.org/rec/journals/pacmpl/GrosserTFPKRSH20,Fast linear programming through transprecision computing on small and sparse data.
https://dblp.org/rec/journals/pacmpl/GrossmanAGMRSZ18,Online detection of effectively callback free objects with applications to smart contracts.
https://dblp.org/rec/journals/pacmpl/GrossmanTBASN24,Practical Verification of Smart Contracts using Memory Splitting.
https://dblp.org/rec/journals/pacmpl/GruetterFC24,Live Verification in an Interactive Proof Assistant.
https://dblp.org/rec/journals/pacmpl/GuanCYW0H24,Semantics Lifting for Syntactic Sugar.
https://dblp.org/rec/journals/pacmpl/GueneauHSSBD23,Melocoton: A Program Logic for Verified Interoperability Between OCaml and C.
https://dblp.org/rec/journals/pacmpl/GuilloudK24,Orthologic with Axioms.
https://dblp.org/rec/journals/pacmpl/GulwaniLRRR20,Structure interpretation of text formats.
https://dblp.org/rec/journals/pacmpl/GuoCYW0LCW20,Exposing cache timing side-channel leaks through out-of-order symbolic execution.
https://dblp.org/rec/journals/pacmpl/GuoJJZWJP20,Program synthesis by type-guided abstraction refinement.
